,Date,Open,High,Low,Close,Volume
114,2016-11-01,1279.300048828125,1290.699951171875,1279.0,1286.4000244140625,49.0
115,2016-11-02,1288.300048828125,1307.0,1288.300048828125,1306.800048828125,30.0
116,2016-11-03,1296.4000244140625,1303.0999755859375,1287.300048828125,1302.0999755859375,73.0
117,2016-11-04,1300.0,1303.300048828125,1296.699951171875,1303.300048828125,11.0
118,2016-11-07,1292.0,1294.5,1278.300048828125,1278.300048828125,34.0
119,2016-11-08,1284.0999755859375,1289.4000244140625,1273.199951171875,1273.4000244140625,50.0
120,2016-11-09,1272.199951171875,1318.5999755859375,1270.0,1272.5999755859375,108.0
121,2016-11-10,1274.4000244140625,1287.5,1253.300048828125,1265.5,63.0
122,2016-11-14,1227.800048828125,1229.5,1210.4000244140625,1221.199951171875,216.0
123,2016-11-15,1224.300048828125,1226.0,1222.5,1224.0,20.0
124,2016-11-16,1229.300048828125,1229.300048828125,1223.0,1223.4000244140625,66.0
125,2016-11-17,1224.5999755859375,1225.0,1211.0,1216.5,1139.0
126,2016-11-18,1211.9000244140625,1211.9000244140625,1207.199951171875,1208.5,607.0
127,2016-11-21,1209.5999755859375,1209.5999755859375,1209.5999755859375,1209.5999755859375,19.0
128,2016-11-22,1210.4000244140625,1211.0999755859375,1207.5999755859375,1211.0,19.0
129,2016-11-23,1212.800048828125,1213.800048828125,1186.800048828125,1189.0999755859375,309.0
130,2016-11-25,1177.0,1189.300048828125,1177.0,1178.199951171875,14.0
131,2016-11-28,1188.0,1190.5999755859375,1188.0,1190.5999755859375,189914.0
132,2016-11-29,1193.199951171875,1194.800048828125,1179.4000244140625,1187.9000244140625,42124.0
133,2016-11-30,1187.0999755859375,1193.300048828125,1167.9000244140625,1170.800048828125,7158.0
134,2016-12-01,1172.699951171875,1174.5999755859375,1160.0,1166.9000244140625,1588.0
135,2016-12-02,1172.300048828125,1177.300048828125,1166.4000244140625,1175.0999755859375,1521.0
136,2016-12-05,1181.800048828125,1186.699951171875,1157.0,1174.0,358.0
137,2016-12-06,1170.9000244140625,1174.5,1167.0999755859375,1167.5999755859375,652.0
138,2016-12-07,1167.699951171875,1178.5,1166.4000244140625,1175.0,182.0
139,2016-12-08,1173.800048828125,1177.800048828125,1169.0999755859375,1169.800048828125,322.0
140,2016-12-09,1166.5999755859375,1168.800048828125,1156.0,1159.4000244140625,365.0
141,2016-12-12,1158.300048828125,1163.9000244140625,1153.0,1163.5,331.0
142,2016-12-13,1163.5,1164.0,1155.4000244140625,1156.699951171875,637.0
143,2016-12-14,1159.800048828125,1164.0,1142.0,1161.300048828125,487.0
144,2016-12-15,1139.800048828125,1143.300048828125,1123.9000244140625,1127.800048828125,244.0
145,2016-12-16,1126.9000244140625,1140.9000244140625,1126.9000244140625,1135.300048828125,146.0
146,2016-12-19,1139.4000244140625,1140.699951171875,1137.9000244140625,1140.5,249.0
147,2016-12-20,1133.5,1133.5,1126.5,1131.5,46.0
148,2016-12-21,1136.0999755859375,1136.0999755859375,1130.0,1131.0999755859375,50.0
149,2016-12-22,1131.199951171875,1132.800048828125,1128.300048828125,1128.800048828125,104.0
150,2016-12-23,1130.9000244140625,1132.800048828125,1130.300048828125,1131.9000244140625,70.0
151,2016-12-27,1134.300048828125,1142.199951171875,1134.300048828125,1137.300048828125,84.0
152,2016-12-28,1141.199951171875,1141.199951171875,1138.0,1139.4000244140625,1570.0
153,2016-12-29,1143.800048828125,1158.800048828125,1143.5999755859375,1156.4000244140625,950.0
154,2016-12-30,1162.0,1162.0,1150.0,1150.0,16.0
155,2017-01-03,1155.199951171875,1160.800048828125,1146.5,1160.4000244140625,52.0
156,2017-01-04,1156.300048828125,1165.0,1156.300048828125,1163.800048828125,36.0
157,2017-01-05,1172.0,1183.300048828125,1171.5,1179.699951171875,500.0
158,2017-01-06,1176.5,1176.5,1171.9000244140625,1171.9000244140625,16.0
159,2017-01-09,1173.9000244140625,1183.5999755859375,1173.0,1183.5,62.0
160,2017-01-10,1184.300048828125,1188.9000244140625,1182.300048828125,1184.199951171875,8.0
161,2017-01-11,1187.5,1197.0,1176.5,1195.5999755859375,20.0
162,2017-01-12,1192.699951171875,1204.300048828125,1192.300048828125,1198.9000244140625,110.0
163,2017-01-13,1195.699951171875,1196.0,1187.699951171875,1195.300048828125,65.0
164,2017-01-17,1205.5,1214.5999755859375,1200.800048828125,1212.0,79.0
165,2017-01-18,1213.5999755859375,1214.699951171875,1203.0999755859375,1211.300048828125,114.0
166,2017-01-19,1200.5,1204.0,1195.800048828125,1200.9000244140625,26.0
167,2017-01-20,1202.800048828125,1212.0999755859375,1202.800048828125,1204.300048828125,38.0
168,2017-01-23,1212.0,1215.0,1210.0,1215.0,16.0
169,2017-01-24,1219.0,1219.0,1207.699951171875,1210.300048828125,24.0
170,2017-01-25,1202.0,1202.800048828125,1194.9000244140625,1197.300048828125,403.0
171,2017-01-26,1199.699951171875,1199.699951171875,1185.5999755859375,1189.5,19.0
172,2017-01-27,1187.9000244140625,1188.300048828125,1187.9000244140625,1188.0999755859375,234352.0
173,2017-01-30,1191.699951171875,1198.5,1187.0999755859375,1193.199951171875,50503.0
174,2017-01-31,1194.9000244140625,1214.699951171875,1193.5,1208.5999755859375,3212.0
175,2017-02-01,1211.9000244140625,1211.9000244140625,1197.9000244140625,1205.5999755859375,1145.0
176,2017-02-02,1209.699951171875,1224.199951171875,1208.9000244140625,1216.699951171875,1512.0
177,2017-02-03,1214.9000244140625,1220.5999755859375,1206.199951171875,1218.5,865.0
178,2017-02-06,1221.9000244140625,1235.4000244140625,1218.5,1230.0,908.0
179,2017-02-07,1234.199951171875,1236.199951171875,1228.5,1234.199951171875,1177.0
180,2017-02-08,1232.0999755859375,1243.9000244140625,1231.0,1237.5999755859375,288.0
181,2017-02-09,1239.4000244140625,1243.5,1226.9000244140625,1235.0999755859375,885.0
182,2017-02-10,1227.5999755859375,1234.4000244140625,1221.5,1234.4000244140625,391.0
183,2017-02-13,1230.5,1231.0999755859375,1219.0,1224.4000244140625,398.0
184,2017-02-14,1225.9000244140625,1233.5,1222.0999755859375,1223.9000244140625,159.0
185,2017-02-15,1225.5,1231.699951171875,1217.300048828125,1231.699951171875,175.0
186,2017-02-16,1234.5,1240.699951171875,1233.199951171875,1240.0,87.0
187,2017-02-17,1240.699951171875,1241.199951171875,1234.800048828125,1237.5999755859375,301.0
188,2017-02-21,1237.300048828125,1237.5,1228.0999755859375,1237.5,119.0
189,2017-02-22,1236.0999755859375,1238.5999755859375,1231.800048828125,1232.0,36.0
190,2017-02-23,1236.0999755859375,1250.300048828125,1236.0999755859375,1250.199951171875,112.0
191,2017-02-24,1250.0,1258.800048828125,1250.0,1256.9000244140625,1264.0
192,2017-02-27,1254.699951171875,1263.0999755859375,1250.4000244140625,1257.4000244140625,544.0
193,2017-02-28,1253.5999755859375,1257.300048828125,1247.199951171875,1252.5999755859375,721.0
194,2017-03-01,1247.800048828125,1248.9000244140625,1236.9000244140625,1248.9000244140625,138.0
195,2017-03-02,1247.199951171875,1247.5999755859375,1230.699951171875,1231.9000244140625,79.0
196,2017-03-03,1231.699951171875,1235.199951171875,1222.9000244140625,1225.5,121.0
197,2017-03-06,1235.199951171875,1235.199951171875,1224.5,1224.5,29.0
198,2017-03-07,1224.300048828125,1225.4000244140625,1213.699951171875,1215.0999755859375,53.0
199,2017-03-08,1212.199951171875,1212.199951171875,1206.699951171875,1208.5,24.0
200,2017-03-09,1204.5,1205.5999755859375,1202.300048828125,1202.4000244140625,37.0
201,2017-03-10,1196.199951171875,1203.300048828125,1196.199951171875,1200.699951171875,3.0
202,2017-03-13,1206.199951171875,1210.0,1202.300048828125,1202.4000244140625,35.0
203,2017-03-14,1203.0999755859375,1205.9000244140625,1196.800048828125,1201.9000244140625,22.0
204,2017-03-15,1198.199951171875,1221.199951171875,1197.699951171875,1200.0999755859375,36.0
205,2017-03-16,1222.199951171875,1231.4000244140625,1222.199951171875,1226.5,47.0
206,2017-03-17,1227.0999755859375,1230.9000244140625,1227.0999755859375,1229.800048828125,26.0
207,2017-03-20,1229.300048828125,1234.4000244140625,1229.300048828125,1233.5999755859375,23.0
208,2017-03-21,1226.4000244140625,1246.0999755859375,1226.4000244140625,1246.0999755859375,11.0
209,2017-03-22,1247.9000244140625,1249.5,1247.699951171875,1249.300048828125,3.0
210,2017-03-23,1246.4000244140625,1247.5,1244.800048828125,1246.9000244140625,16.0
211,2017-03-24,1248.0,1248.300048828125,1247.5999755859375,1248.199951171875,3.0
212,2017-03-27,1255.800048828125,1257.699951171875,1253.800048828125,1255.4000244140625,72.0
213,2017-03-28,1255.9000244140625,1255.9000244140625,1255.300048828125,1255.300048828125,19.0
214,2017-03-29,1252.199951171875,1253.4000244140625,1252.0999755859375,1253.4000244140625,190678.0
215,2017-03-30,1253.0999755859375,1253.5999755859375,1241.0999755859375,1245.0,51328.0
216,2017-03-31,1242.0999755859375,1248.800048828125,1238.699951171875,1247.300048828125,8223.0
217,2017-04-03,1247.5,1252.4000244140625,1243.5999755859375,1250.800048828125,1160.0
218,2017-04-04,1253.0999755859375,1260.300048828125,1253.0,1255.0,724.0
219,2017-04-05,1255.4000244140625,1255.4000244140625,1243.0,1245.4000244140625,907.0
220,2017-04-06,1256.0999755859375,1257.5,1249.0,1250.300048828125,169.0
221,2017-04-07,1249.5,1269.0999755859375,1249.5,1254.300048828125,445.0
222,2017-04-10,1252.699951171875,1255.199951171875,1246.800048828125,1251.0999755859375,182.0
223,2017-04-11,1254.5,1273.5,1254.5,1271.199951171875,401.0
224,2017-04-12,1275.0,1285.0999755859375,1272.0,1275.300048828125,492.0
225,2017-04-13,1285.300048828125,1287.5999755859375,1282.0,1285.9000244140625,915.0
226,2017-04-17,1291.800048828125,1294.800048828125,1284.300048828125,1289.4000244140625,73.0
227,2017-04-18,1283.9000244140625,1291.699951171875,1278.5999755859375,1291.699951171875,394.0
228,2017-04-19,1288.0,1288.0,1274.0,1281.4000244140625,194.0
229,2017-04-20,1279.699951171875,1281.9000244140625,1276.199951171875,1281.9000244140625,127.0
230,2017-04-21,1279.800048828125,1287.4000244140625,1279.199951171875,1287.4000244140625,474.0
231,2017-04-24,1275.0,1276.4000244140625,1265.0,1275.800048828125,605.0
232,2017-04-25,1275.5999755859375,1276.9000244140625,1262.0999755859375,1265.5999755859375,356.0
233,2017-04-26,1266.0,1266.0,1262.0999755859375,1262.0999755859375,1156.0
234,2017-04-27,1266.699951171875,1267.199951171875,1262.199951171875,1263.699951171875,206.0
235,2017-04-28,1265.9000244140625,1267.199951171875,1264.699951171875,1266.0999755859375,85.0
236,2017-05-01,1268.699951171875,1269.300048828125,1253.300048828125,1253.300048828125,34.0
237,2017-05-02,1256.199951171875,1256.199951171875,1251.199951171875,1255.0999755859375,90.0
238,2017-05-03,1255.0999755859375,1255.800048828125,1238.699951171875,1246.4000244140625,195.0
239,2017-05-04,1239.800048828125,1239.800048828125,1224.199951171875,1226.5,72.0
240,2017-05-05,1227.0,1233.699951171875,1224.800048828125,1224.800048828125,16.0
241,2017-05-08,1224.0,1234.0,1224.0,1225.300048828125,43.0
242,2017-05-09,1226.0999755859375,1226.199951171875,1214.0,1214.300048828125,55.0
243,2017-05-10,1219.800048828125,1220.199951171875,1217.300048828125,1217.300048828125,23.0
244,2017-05-11,1218.5,1222.699951171875,1218.300048828125,1222.699951171875,13.0
245,2017-05-12,1228.0,1229.5,1226.0999755859375,1226.199951171875,29.0
246,2017-05-15,1227.5,1232.699951171875,1227.5,1228.5999755859375,13.0
247,2017-05-16,1230.4000244140625,1237.300048828125,1230.4000244140625,1235.0,20.0
248,2017-05-17,1241.0,1259.199951171875,1240.699951171875,1257.5,26.0
249,2017-05-18,1254.800048828125,1260.0,1245.800048828125,1251.699951171875,43.0
250,2017-05-19,1252.699951171875,1252.699951171875,1252.699951171875,1252.699951171875,14.0
251,2017-05-22,1251.699951171875,1260.699951171875,1251.699951171875,1260.699951171875,14.0
252,2017-05-23,1261.5,1261.5999755859375,1250.5999755859375,1254.800048828125,20.0
253,2017-05-24,1251.9000244140625,1257.800048828125,1249.699951171875,1252.4000244140625,14.0
254,2017-05-25,1257.0999755859375,1258.300048828125,1255.800048828125,1255.800048828125,11.0
255,2017-05-26,1267.5999755859375,1267.5999755859375,1267.5999755859375,1267.5999755859375,271457.0
256,2017-05-30,1267.4000244140625,1270.0,1258.4000244140625,1262.0999755859375,129819.0
257,2017-05-31,1262.4000244140625,1273.199951171875,1258.5,1272.0,2712.0
258,2017-06-01,1268.0,1269.199951171875,1260.800048828125,1267.0,825.0
259,2017-06-02,1265.199951171875,1279.0,1259.0,1276.800048828125,1732.0
260,2017-06-05,1279.199951171875,1282.0,1277.0,1279.300048828125,433.0
261,2017-06-06,1279.4000244140625,1295.199951171875,1279.4000244140625,1294.4000244140625,942.0
262,2017-06-07,1291.5999755859375,1293.0999755859375,1284.300048828125,1290.0999755859375,641.0
263,2017-06-08,1285.4000244140625,1287.5999755859375,1268.0999755859375,1276.300048828125,319.0
264,2017-06-09,1277.9000244140625,1277.9000244140625,1264.5999755859375,1268.5,467.0
265,2017-06-12,1266.4000244140625,1269.300048828125,1263.199951171875,1266.0999755859375,255.0
266,2017-06-13,1264.0999755859375,1266.9000244140625,1259.699951171875,1265.800048828125,150.0
267,2017-06-14,1269.4000244140625,1278.0,1256.800048828125,1272.800048828125,336.0
268,2017-06-15,1263.199951171875,1264.199951171875,1250.300048828125,1252.199951171875,743.0
269,2017-06-16,1252.800048828125,1255.300048828125,1251.300048828125,1254.0,34.0
270,2017-06-19,1252.0999755859375,1252.199951171875,1241.9000244140625,1244.199951171875,108.0
271,2017-06-20,1242.199951171875,1245.5,1240.5,1241.0,75.0
272,2017-06-21,1244.0999755859375,1245.0,1240.0,1243.4000244140625,205.0
273,2017-06-22,1251.0,1252.699951171875,1246.300048828125,1247.5999755859375,156.0
274,2017-06-23,1250.0,1273.5999755859375,1249.800048828125,1256.199951171875,269.0
275,2017-06-26,1260.199951171875,1260.199951171875,1241.5999755859375,1246.300048828125,194.0
276,2017-06-27,1251.5999755859375,1251.800048828125,1245.9000244140625,1246.4000244140625,111.0
277,2017-06-28,1248.5,1248.5,1248.0,1248.0,370.0
278,2017-06-29,1248.199951171875,1250.699951171875,1238.0999755859375,1244.199951171875,540.0
279,2017-06-30,1243.699951171875,1243.699951171875,1239.0999755859375,1240.699951171875,43.0
280,2017-07-03,1236.0,1236.0,1217.9000244140625,1217.9000244140625,33.0
281,2017-07-05,1222.5,1225.0,1217.0999755859375,1220.4000244140625,40.0
282,2017-07-06,1225.0999755859375,1225.0999755859375,1222.199951171875,1222.199951171875,5.0
283,2017-07-07,1219.0999755859375,1220.4000244140625,1208.5999755859375,1208.5999755859375,116.0
284,2017-07-10,1211.4000244140625,1212.0999755859375,1209.5999755859375,1212.0999755859375,28.0
285,2017-07-11,1208.699951171875,1214.9000244140625,1208.699951171875,1213.5999755859375,12.0
286,2017-07-12,1218.300048828125,1219.4000244140625,1217.9000244140625,1218.0999755859375,7.0
287,2017-07-13,1221.4000244140625,1221.4000244140625,1216.300048828125,1216.300048828125,7.0
288,2017-07-14,1214.9000244140625,1227.5,1214.800048828125,1226.5999755859375,23.0
289,2017-07-17,1229.9000244140625,1233.4000244140625,1229.9000244140625,1232.800048828125,7.0
290,2017-07-18,1236.199951171875,1241.199951171875,1236.199951171875,1241.0999755859375,29.0
291,2017-07-19,1240.4000244140625,1241.199951171875,1240.0999755859375,1241.199951171875,3.0
292,2017-07-20,1236.5999755859375,1244.800048828125,1236.5999755859375,1244.800048828125,5.0
293,2017-07-21,1250.699951171875,1254.300048828125,1250.5,1254.300048828125,16.0
294,2017-07-24,1256.0,1256.0,1253.9000244140625,1253.9000244140625,8.0
295,2017-07-25,1252.699951171875,1253.5999755859375,1249.199951171875,1251.699951171875,18.0
296,2017-07-26,1244.800048828125,1249.0,1244.800048828125,1249.0,7.0
297,2017-07-27,1259.5999755859375,1259.5999755859375,1259.5999755859375,1259.5999755859375,220309.0
298,2017-07-28,1258.4000244140625,1270.0,1256.9000244140625,1268.4000244140625,64180.0
299,2017-07-31,1268.9000244140625,1270.800048828125,1265.800048828125,1266.5999755859375,7780.0
300,2017-08-01,1268.4000244140625,1273.300048828125,1262.0,1272.5999755859375,1061.0
301,2017-08-02,1268.5,1272.0999755859375,1262.9000244140625,1271.800048828125,393.0
302,2017-08-03,1265.9000244140625,1269.800048828125,1256.5999755859375,1267.800048828125,878.0
303,2017-08-04,1269.0,1269.5999755859375,1253.9000244140625,1258.300048828125,521.0
304,2017-08-07,1258.699951171875,1259.0999755859375,1255.300048828125,1258.199951171875,260.0
305,2017-08-08,1256.9000244140625,1264.0999755859375,1251.4000244140625,1256.4000244140625,555.0
306,2017-08-09,1260.199951171875,1277.800048828125,1260.199951171875,1273.0,574.0
307,2017-08-10,1276.5999755859375,1287.4000244140625,1274.9000244140625,1283.699951171875,608.0
308,2017-08-11,1286.300048828125,1291.0999755859375,1282.0,1287.699951171875,139.0
309,2017-08-14,1288.4000244140625,1288.4000244140625,1278.800048828125,1284.199951171875,338.0
310,2017-08-15,1280.5,1280.5,1267.4000244140625,1273.699951171875,188.0
311,2017-08-16,1271.300048828125,1282.5999755859375,1269.4000244140625,1276.9000244140625,110.0
312,2017-08-17,1283.800048828125,1288.5,1283.199951171875,1286.4000244140625,43.0
313,2017-08-18,1288.5999755859375,1300.699951171875,1284.300048828125,1285.699951171875,358.0
314,2017-08-21,1285.199951171875,1290.800048828125,1284.699951171875,1290.800048828125,18.0
315,2017-08-22,1287.199951171875,1288.4000244140625,1283.199951171875,1285.0999755859375,100.0
316,2017-08-23,1289.4000244140625,1289.4000244140625,1286.9000244140625,1288.9000244140625,250.0
317,2017-08-24,1288.699951171875,1288.699951171875,1284.0,1286.5,550.0
